,date,open,high,low,close,volume,Name,main_news,tagged_news,target_reg,target_class
147,2013-09-10,445.455,446.446,442.4421,444.7793,2572899,GOOGL,Opinion in Google Street View Privacy Case: A federal appeals court rejected Google’s bid to dismiss a lawsuit accusing it of violating a federal wiretap law when it collected data for its Street View program.,"Apple Is Challenged to Innovate Its Flagship: Nick Bilton, technology columnist for The New York Times, examined some of the implications of the updates and changes coming to the iPhone line.",449.1487,True
148,2013-09-11,444.7143,448.9335,443.483,448.5431,3218136,GOOGL,"Daily Report: Privacy Suit Against Google Will Continue: In a major legal setback for Google, a federal appeals court said on Tuesday that a lawsuit accusing the Internet giant of illegal wiretapping could proceed.","Intel’s Extensive Makeover: In a low-key way, the world’s largest maker of semiconductors just bid goodbye to the world of PCs and servers, and made a real bid for the cloud. In an exclusive interview, Intel’s president talks about Intel’s cultural transformation, which incl...",447.6972,False
151,2013-09-16,448.5481,448.9485,442.8774,444.3239,2679542,GOOGL,"Exporting an iPhoto Library to Aperture: How to move photos from iPhoto to Aperture, and how to update a Google Calendar invitation.","Box Adds Document Writing to Its Cloud: Box, the online storage service, has announced it is getting into the content-creation business. The first product is a stripped-down, word-processing program. If you miss the bells and whistles of Microsoft Word, you may also be missing the new a...",443.6182,False
152,2013-09-17,444.1487,444.6417,440.9405,443.4981,2516547,GOOGL,"Google Buys Bump, Maker of Apps for Sharing Photos and Files: Bump, which struggled to find its footing, provides Google with mobile and photo-sharing expertise.",,453.448,True
153,2013-09-18,443.6182,452.437,441.9766,452.1117,3866699,GOOGL,"Tech Titans Form Biotechnology Company: Calico, a new start-up focusing on aging and illness, is run by Arthur D. Levinson, the former chief executive of Genentech, and financed by Google.",,449.6442,False
159,2013-09-26,439.5892,441.8164,437.9375,439.5241,2517297,GOOGL,"Google Alters Search to Handle More Complex Queries: Google made one of the biggest-ever changes in its search engine, as part of a shift away from matching keywords on Web pages to understanding the meaning of search queries.",,434.9745,False
162,2013-10-01,440.5651,444.2788,440.465,443.9455,3366200,GOOGL,"Facebook Now Allows Users to Search Timelines: Facebook said people can now search “status updates, photo captions, check-ins and comments” from both their own timelines and those of their friends, as the company continues to target Google and other search outlets.",,444.444,True
163,2013-10-02,441.8064,445.1222,439.3489,444.439,2987680,GOOGL,Claims That Google Violates Gmail User Privacy: A federal judge last week refused to dismiss most of a lawsuit against Google over accusations that it improperly scanned the contents of e-mails in order to target ads.,,437.9375,False
170,2013-10-11,433.448,437.1767,433.0827,436.431,2815009,GOOGL,"Google to Sell Users’ Endorsements: A change in its terms of service would let Google include users’ names, photos and comments in ads across the Web.",,438.3179,True
171,2013-10-14,433.7633,438.5631,433.1277,438.4931,2484861,GOOGL,"How to Opt Out of Google’s Plan to Use Your Name and Comments in Ads: Google said it made it easy for users to opt out of its new plan for using their personal information in social ads, but some readers found the opt-out process to be confusing.",,443.3779,True
172,2013-10-15,438.3179,443.2578,437.437,441.446,3186368,GOOGL,"Tech Rivals Lay Down Arms for Youth Coding: Amazon, Microsoft, Apple and Google are encouraging schools, parents and teachers to introduce students to programming during Computer Science Education Week, which runs Dec. 9 to 15.",,446.9415,True
174,2013-10-17,446.9415,448.8985,443.3079,444.8414,8504739,GOOGL,"Google Tops Estimates, but Prices of Ads Slide: Google impressed investors, but people’s changing behavior on mobile phones and even on desktops threatens the company’s main business.","In China’s Campaign Against Bloggers, a Burst of Rumor-Mongering: The author of a piece that maligned a popular Chinese microblogger is himself now coming under attack for his online activities.",506.2357,True
175,2013-10-18,488.7783,508.2378,487.487,506.2097,23145371,GOOGL,"Google Stock Tops $1,000, Highlighting a Tech Divide: The shares closed up by a record 14 percent in another reminder that a handful of companies have taken control of the technology industry.",,503.0025,False
176,2013-10-21,506.2357,510.0095,500.2748,502.1517,7259073,GOOGL,"Rules Shielding Online Data From N.S.A. and Other Prying Eyes Advance in Europe: The regulations, if approved, could require American companies like Google and Yahoo to seek clearance before complying with United States warrants seeking private data.","Sorting Out the New Yahoo Mail: Users have reported problems with Yahoo’s new e-mail format, but it should still be possible to sort contacts by first name.",501.0005,False
179,2013-10-24,516.4509,520.8053,512.9124,513.2878,4182126,GOOGL,"In a Major Departure, Google Shows Banner Ads in Search Results: As Google’s search advertising business faces new challenges, it is experimenting with banner ads in search results, despite past promises to users that it would never show such ads.",,508.1076,False
180,2013-10-25,514.9244,514.9244,505.8754,508.1076,4057618,GOOGL,Editing Microsoft Word Files on an Android Tablet: Google Play has several apps for working with Microsoft Word files on Android tablets.,LinkedIn’s New Mobile App Called ‘a Dream for Attackers’: LinkedIn’s new mobile app has been panned by security researchers who fear it could be a tool for hackers or government snoops.,510.0596,True
181,2013-10-28,508.1076,512.2267,506.999,508.0075,2330470,GOOGL,E.U. Weighs Google’s Offer to Highlight Its Rivals’ Services: Competitors are unhappy with the search giant’s latest submission to resolve a long-running antitrust case with the European authorities.,,519.2337,True
182,2013-10-29,510.0596,518.9885,507.2568,518.6381,3213379,GOOGL,"Business Owners Weigh Their (Often Frustrating) Software Options: While Google offers some solutions, one owner said, she sees drawbacks: “Google keeps changing things and their privacy stuff really concerns me.”",,514.9795,False
183,2013-10-30,519.2337,519.2738,513.513,515.7252,2651548,GOOGL,"Google Plus Aims to Become a Photo Storage and Editing Hub: Google is trying to compete with companies like Apple, Facebook and Dropbox by turning Google Plus into a service for photographers both casual and professional.",,516.4109,True
184,2013-10-31,514.9795,521.2827,512.497,515.8053,3276793,GOOGL,"Google Announces New Phone and Updates Operating System: In an announcement at the company’s San Francisco headquarters Thursday, Google showed off an updated version of its latest mobile operating system, and a new larger smartphone called the Nexus 5.",,516.2658,True
185,2013-11-01,516.4109,518.5179,513.0625,514.0335,2565311,GOOGL,"Pushing Their Buttons: A journalist goes behind the bitter rivalry between Apple and Google, and how it’s reshaping the way we think about technology.","Angry Over U.S. Surveillance, Tech Giants Bolster Defenses: What began as a public relations predicament for American technology companies has evolved into a moral crisis that threatens the foundation of their businesses.",510.6852,False
187,2013-11-05,510.6852,516.3408,509.2187,511.2708,2360615,GOOGL,"Helpouts From Google Connects People With Experts Over Live Video: Acknowledging that its search engine cannot answer everybody’s questions, particularly in the age of social networking, Google introduced Helpouts, for live, one-on-one video chats with experts.","Turning On iTunes Menus: Windows 8 makes the iTunes menu bar optional, but a user can easily call it up.",511.8163,True
188,2013-11-06,513.3128,514.0135,508.1927,511.8864,1827421,GOOGL,Google Is Ordered to Block Images in Privacy Case: The Internet company said it would appeal a French court’s ruling that it strip from its search results nine images of the former European racing chief Max Mosley.,Protecting Data Privacy: The Electronic Privacy Information Center is concerned about the security of cloud computing.,504.8794,False
189,2013-11-07,511.8163,512.477,504.3238,504.479,3356785,GOOGL,Details Emerge of Potential Google Monitor in Europe: The outlines of the job offer a window into what Google faces if it agrees to the latest settlement offer from the European Commission in the long-running antitrust case against the company.,,505.2598,True
192,2013-11-12,504.3539,509.2888,503.0025,506.3959,2435485,GOOGL,"Google Glass Will Expand Its Features Into Music: Glass can now be used to search for songs, scan through saved playlists and listen to music in high fidelity.",,517.477,True
193,2013-11-13,503.8784,516.9414,503.7532,516.7512,3164843,GOOGL,"Motorola to Offer Moto G Smartphone Aimed at Emerging Markets: The company, now owned by Google, will begin selling a $180 smartphone called the Moto G in markets like Brazil, Chile and Peru, where the appeal of a low-cost device should be high.",,517.9524,True
194,2013-11-14,517.477,520.3949,515.6902,518.1326,2334603,GOOGL,"Google Employees Speak Out About Government Spying: The Google lawyer who oversees national security requests testified before Congress Wednesday, while in an unofficial capacity, Google security engineers lambasted the government for surveillance.","Getting Up to Speed With an Apple TV, and Ditching Android Widgets: For its latest set-top box, Apple recommends an Internet connection of at least 2.5 megabits per second. Plus, how to shed the “Recommended for You” notification on Android.",518.3929,True
